time,open,high,low,close,symbol,涨跌幅,上涨,下跌,ApzUpper_2,Atr_2,Lcsd_2,KcUpper_2,Bias_2,Dc_2,Sgcz_2,上涨数量,下跌数量,上涨比例,rank_Dc_2,rank_Sgcz_2,rank_sum,rank
2022-07-15 11:59:00,0.1479,0.1557,0.1414,0.1425,DODOBUSD,-0.036511156186612714,0,1,0.0,0.1639118457300276,-0.026874114082452823,,-0.018595041322313932,0.22296618680950783,-0.11408143524517037,112,57,0.6627218934911243,7.0,1.0,8.0,1.0
2022-07-15 23:59:00,0.1262599999999999,0.1338,0.1176799999999999,0.12842,NKN-USDT,0.01710755583716228,1,0,0.0,0.3211481074289312,-0.08208700866017928,,0.008481231349145135,0.5341412826873806,-0.1130602864106434,78,91,0.46153846153846156,1.0,1.0,2.0,1.0
2022-07-16 11:59:00,6.625,6.648,5.855,6.031,CVXBUSD,-0.0897977663748869,0,1,0.9999999907674363,0.10950462194832893,-0.0808710502461638,,-0.04700955992731304,0.1772900614833838,-0.11581879472831141,31,138,0.1834319526627219,2.0,2.0,4.0,1.0
2022-07-17 11:59:00,2.128,2.251,2.09,2.133,DYDX-USDT,0.0023496240601503793,1,0,0.0,0.11288429946022045,-0.019377990337905514,,0.001173433466321372,0.1495327102803738,-0.06262359893375812,92,77,0.5443786982248521,10.0,7.0,17.0,1.0
2022-07-17 23:59:00,0.11735,0.1178,0.10638,0.11001,NKN-USDT,-0.06206837752579086,0,1,0.0,0.07971843378794549,-0.06833990709344656,,-0.03202815662120473,0.13678956125755315,-0.08248539762423651,17,152,0.10059171597633136,5.0,2.0,7.0,1.0
2022-07-18 23:59:00,20.89,26.9,16.21,17.81,TRB-USDT,-0.14743896601244622,0,1,0.9999999998697182,0.39095607235142077,-0.1937075877892004,,-0.07958656330749436,0.4959406170262119,-0.2635931361324812,149,20,0.8816568047337278,1.0,1.0,2.0,1.0
2022-07-19 11:59:00,17.81,18.06,16.35,17.1,TRB-USDT,-0.039865244244806086,0,1,0.0,0.35519908335720385,-0.06758409781799204,,-0.020338012030937325,0.4959406170262119,-0.23932384330990866,95,74,0.5621301775147929,1.0,1.0,2.0,1.0
2022-07-19 23:59:00,0.0469,0.0619,0.0468,0.052,XEM-USDT,0.10874200426439229,1,0,0.9999999138769544,0.2204246713852377,-0.056623919524803064,,0.0515672396359963,0.3424787133396405,-0.07473308278770681,127,42,0.7514792899408284,1.0,5.0,6.0,1.0
2022-07-20 11:59:00,0.003325,0.00407,0.003218,0.00337,LEVERBUSD,0.013533834586466176,1,0,0.0,0.25281899109792283,,,0.0,0.23380900109769484,-0.17198974941093503,102,70,0.5930232558139535,2.0,1.0,3.0,1.0
2022-07-21 11:59:00,0.1253,0.1279,0.1128,0.1168,ANCBUSD,-0.06709265175718848,0,1,0.0,0.13636363636363646,-0.07269502901639838,,-0.034710743801653066,0.20810166799046872,-0.12476582054958266,24,148,0.13953488372093023,3.0,1.0,4.0,1.0
2022-07-23 11:59:00,0.003343,0.0035,0.003041,0.003114,LEVERBUSD,-0.06850134609632064,0,1,0.0,0.1296267616540189,-0.06165714680320031,,-0.03546538640235408,0.1650324332478504,-0.1213314860849714,33,139,0.19186046511627908,5.0,1.0,6.0,1.0
2022-07-24 11:59:00,0.1739,0.1854,0.1725,0.1813,FLM-USDT,0.04255319148936154,1,0,0.0,0.29757882882882863,-0.02956521567737941,,0.020833333333332815,0.4369114877589453,-0.18370102729846877,147,25,0.8546511627906976,1.0,1.0,2.0,1.0
